sess0001, 000326, 110, 237, O-PRZI-GP, 25200, 10, 2520.000000, 110, 237, 
sess0001, 000328, 49, 108, O-PRZI-GP, 25380, 10, 2538.000000, 49, 108, 
sess0001, 000332, 41, 291, O-PRZI-GP, 25515, 10, 2551.500000, 41, 291, 
sess0001, 000341, 34, 153, O-PRZI-GP, 25650, 10, 2565.000000, 34, 153, 
sess0001, 000343, 34, 343, O-PRZI-GP, 25695, 10, 2569.500000, 34, 343, 
sess0001, 000345, 13, 206, O-PRZI-GP, 25740, 10, 2574.000000, 13, 206, 
sess0001, 000351, 34, 269, O-PRZI-GP, 25875, 10, 2587.500000, 34, 269, 
sess0001, 000352, None, 302, O-PRZI-GP, 26010, 10, 2601.000000, N, 302, 
sess0001, 000354, 62, 120, O-PRZI-GP, 26145, 10, 2614.500000, 62, 120, 
sess0001, 000357, 75, 236, O-PRZI-GP, 26235, 10, 2623.500000, 75, 236, 
sess0001, 000364, 
