sess0001, 000103, 97, 124, GVWY, 2297, 40, 57.425000, O-PRZI, 2974, 60, 49.566667, O-ZIC, 258, 60, 4.300000, SHVR, 4112, 40, 102.800000, 97, 124, 
sess0001, 000109, 85, 124, GVWY, 2297, 40, 57.425000, O-PRZI, 2991, 60, 49.850000, O-ZIC, 258, 60, 4.300000, SHVR, 4112, 40, 102.800000, 85, 124, 
sess0001, 000112, 82, 124, GVWY, 2297, 40, 57.425000, O-PRZI, 3040, 60, 50.666667, O-ZIC, 258, 60, 4.300000, SHVR, 4112, 40, 102.800000, 82, 124, 
sess0001, 000113, 82, 124, GVWY, 2297, 40, 57.425000, O-PRZI, 3087, 60, 51.450000, O-ZIC, 258, 60, 4.300000, SHVR, 4112, 40, 102.800000, 82, 124, 
sess0001, 000119, 83, 124, GVWY, 2297, 40, 57.425000, O-PRZI, 3151, 60, 52.516667, O-ZIC, 258, 60, 4.300000, SHVR, 4112, 40, 102.800000, 83, 124, 
sess0001, 000120, 97, 176, GVWY, 2297, 40, 57.425000, O-PRZI, 3187, 60, 53.116667, O-ZIC, 258, 60, 4.300000, SHVR, 4112, 40, 102.800000, 97, 176, 
sess0001, 000120, 97, 176, GVWY, 2301, 40, 57.525000, O-PRZI, 3187, 60, 53.116667, O-ZIC, 258, 60, 4.300000, SHVR, 4112, 40, 102.800000, 97, 176, 
sess0001, 000120, 71, 113, GVWY, 2352, 40, 58.800000, O-PRZI, 3230, 60, 53.833333, O-ZIC, 258, 60, 4.300000, SHVR, 4112, 40, 102.800000, 71, 113, 
sess0001, 000120, 87, 113, GVWY, 2352, 40, 58.800000, O-PRZI, 3308, 60, 55.133333, O-ZIC, 258, 60, 4.300000, SHVR, 4194, 40, 104.850000, 87, 113, 
sess0001, 000120, 88, 112, GVWY, 2390, 40, 59.750000, O-PRZI, 3308, 60, 55.133333, O-ZIC, 258, 60, 4.300000, SHVR, 4202, 40, 105.050000, 88, 112, 
sess0001, 000120, 87, 112, GVWY, 2401, 40, 60.025000, O-PRZI, 3308, 60, 55.133333, O-ZIC, 258, 60, 4.300000, SHVR, 4258, 40, 106.450000, 87, 112, 
sess0001, 000120, 76, 112, GVWY, 2429, 40, 60.725000, O-PRZI, 3311, 60, 55.183333, O-ZIC, 258, 60, 4.300000, SHVR, 4258, 40, 106.450000, 76, 112, 
sess0001, 000120, 74, 97, GVWY, 2429, 40, 60.725000, O-PRZI, 3343, 60, 55.716667, O-ZIC, 258, 60, 4.300000, SHVR, 4266, 40, 106.650000, 74, 97, 
sess0001, 000120, 75, 112, GVWY, 2516, 40, 62.900000, O-PRZI, 3343, 60, 55.716667, O-ZIC, 258, 60, 4.300000, SHVR, 4266, 40, 106.650000, 75, 112, 
sess0001, 000120, 106, 110, GVWY, 2578, 40, 64.450000, O-PRZI, 3343, 60, 55.716667, O-ZIC, 258, 60, 4.300000, SHVR, 4280, 40, 107.000000, 106, 110, 
sess0001, 000120, 106, 110, GVWY, 2581, 40, 64.525000, O-PRZI, 3343, 60, 55.716667, O-ZIC, 258, 60, 4.300000, SHVR, 4353, 40, 108.825000, 106, 110, 
sess0001, 000120, 106, 111, GVWY, 2602, 40, 65.050000, O-PRZI, 3343, 60, 55.716667, O-ZIC, 258, 60, 4.300000, SHVR, 4372, 40, 109.300000, 106, 111, 
sess0001, 000120, 106, 113, GVWY, 2606, 40, 65.150000, O-PRZI, 3343, 60, 55.716667, O-ZIC, 258, 60, 4.300000, SHVR, 4466, 40, 111.650000, 106, 113, 
sess0001, 000120, 89, 113, GVWY, 2610, 40, 65.250000, O-PRZI, 3405, 60, 56.750000, O-ZIC, 258, 60, 4.300000, SHVR, 4466, 40, 111.650000, 89, 113, 
sess0001, 000121, 96, 113, GVWY, 2610, 40, 65.250000, O-PRZI, 3468, 60, 57.800000, O-ZIC, 258, 60, 4.300000, SHVR, 4565, 40, 114.125000, 96, 113, 
sess0001, 000121, 97, 129, GVWY, 2652, 40, 66.300000, O-PRZI, 3468, 60, 57.800000, O-ZIC, 258, 60, 4.300000, SHVR, 4565, 40, 114.125000, 97, 129, 
sess0001, 000121, 98, 129, GVWY, 2701, 40, 67.525000, O-PRZI, 3468, 60, 57.800000, O-ZIC, 258, 60, 4.300000, SHVR, 4660, 40, 116.500000, 98, 129, 
sess0001, 000121, 111, 125, GVWY, 2787, 40, 69.675000, O-PRZI, 3468, 60, 57.800000, O-ZIC, 258, 60, 4.300000, SHVR, 4708, 40, 117.700000, 111, 125, 
sess0001, 000121, 108, 125, GVWY, 2830, 40, 70.750000, O-PRZI, 3468, 60, 57.800000, O-ZIC, 258, 60, 4.300000, SHVR, 4708, 40, 117.700000, 108, 125, 
sess0001, 000121, 108, 123, GVWY, 2830, 40, 70.750000, O-PRZI, 3473, 60, 57.883333, O-ZIC, 258, 60, 4.300000, SHVR, 4820, 40, 120.500000, 108, 123, 
sess0001, 000121, 100, 123, GVWY, 2830, 40, 70.750000, O-PRZI, 3542, 60, 59.033333, O-ZIC, 258, 60, 4.300000, SHVR, 4820, 40, 120.500000, 100, 123, 
sess0001, 000122, 111, 119, GVWY, 2901, 40, 72.525000, O-PRZI, 3542, 60, 59.033333, O-ZIC, 258, 60, 4.300000, SHVR, 4917, 40, 122.925000, 111, 119, 
sess0001, 000122, 112, 117, GVWY, 2922, 40, 73.050000, O-PRZI, 3545, 60, 59.083333, O-ZIC, 258, 60, 4.300000, SHVR, 4917, 40, 122.925000, 112, 117, 
sess0001, 000122, 114, 118, GVWY, 2922, 40, 73.050000, O-PRZI, 3581, 60, 59.683333, O-ZIC, 258, 60, 4.300000, SHVR, 4955, 40, 123.875000, 114, 118, 
sess0001, 000122, 114, 117, GVWY, 2922, 40, 73.050000, O-PRZI, 3674, 60, 61.233333, O-ZIC, 258, 60, 4.300000, SHVR, 4955, 40, 123.875000, 114, 117, 
sess0001, 000122, 114, 117, GVWY, 2922, 40, 73.050000, O-PRZI, 3749, 60, 62.483333, O-ZIC, 258, 60, 4.300000, SHVR, 5019, 40, 125.475000, 114, 117, 
sess0001, 000122, 113, 117, GVWY, 2922, 40, 73.050000, O-PRZI, 3788, 60, 63.133333, O-ZIC, 258, 60, 4.300000, SHVR, 5062, 40, 126.550000, 113, 117, 
sess0001, 000123, 113, 116, GVWY, 2958, 40, 73.950000, O-PRZI, 3788, 60, 63.133333, O-ZIC, 258, 60, 4.300000, SHVR, 5093, 40, 127.325000, 113, 116, 
sess0001, 000123, 111, 115, GVWY, 2958, 40, 73.950000, O-PRZI, 3877, 60, 64.616667, O-ZIC, 258, 60, 4.300000, SHVR, 5144, 40, 128.600000, 111, 115, 
sess0001, 000124, 113, 115, GVWY, 2958, 40, 73.950000, O-PRZI, 3905, 60, 65.083333, O-ZIC, 258, 60, 4.300000, SHVR, 5208, 40, 130.200000, 113, 115, 
